Na,Mg,Al,Si,P,S,K,Ca,Ba,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo
-0.120581241,-0.13777128,3.162022956,13.41845801,-0.008120787,0.382065162,1.551348908,2.413379839,738.5724694,0.215838976,10.1169577,36.31429116,266.8906718,1.853770613,10.41880976,0.820683162,12.61425373,50.76074199,7.101034855,6.280381515,9.755382137,-2.432119945,5.728160473,78.86038968,27.84664747,136.3211158,12.81375111,184.1212019,4.081019974,4.026152984
-0.10233567,-0.116009971,3.029202328,12.47722408,-0.006395862,0.402025623,1.38607525,2.329336023,1250.472065,0.197108552,-17.61712277,39.416983,268.2439886,1.93566666,10.96382823,1.222414012,12.95984637,50.60931808,9.664257863,7.024625929,9.855581434,-3.43543606,5.784150369,80.7823438,20.80045952,135.7582837,13.67395231,193.6576834,4.232665289,4.07812626
-0.172410667,0.066405358,2.998528013,12.35344252,-0.001413499,0.42585612,1.291531699,2.256075775,1188.303508,0.19012649,-1.078419049,26.96189697,288.5351381,1.94718874,10.96499734,1.755455366,13.20962478,54.3475232,8.711524048,7.043739694,10.95919393,-2.844231725,5.784292825,81.42096046,14.40938955,128.5104891,12.7259388,198.7786317,4.007881533,4.415329845
-0.152263971,-0.060513599,2.891464578,12.06102462,-0.008520398,0.403793676,1.256242419,2.203295455,1228.762425,0.176535133,-15.49437293,32.0025753,265.8718738,1.914290975,10.79686926,1.887494152,12.72744565,52.09290296,8.470605326,8.002386525,10.70842901,-2.838452872,5.921521868,84.13787846,19.35499484,134.256955,15.48114166,176.2669845,4.926582915,4.837961931
-0.242476692,-0.191493841,2.903735985,12.28161662,-0.004665779,0.417953212,1.263196391,2.188924723,659.5051981,0.201959402,-22.42468396,41.2079269,258.7714661,1.82134271,10.50147738,1.283231502,10.10517023,47.25340355,6.747132635,6.546100557,8.61095598,-3.498431975,5.808171804,80.73707717,23.2587264,136.1506756,13.9587601,167.7015144,4.189581554,3.92181525
-0.143595615,0.186226679,3.237339196,13.85959737,-0.011636524,0.396660075,1.466324207,2.547973031,1161.146756,0.223299638,17.29468796,30.94878102,292.3209144,1.772911896,10.1034453,2.577191783,10.35299346,47.52402714,7.153168305,5.903462016,10.11230919,-2.019764025,5.906748319,82.53258208,22.86502551,133.4402496,12.25695844,158.3396162,3.503000158,2.275845276
-0.20147696,0.114081255,3.320936299,13.95452528,-0.010219688,0.393920254,1.563758806,2.652752408,472.4187461,0.246153039,47.37128615,28.18803689,312.4590754,1.769833594,9.827157709,1.227645889,9.339623517,46.91465991,7.082221743,5.93362174,8.073397279,-4.316106141,5.717045388,78.1228043,23.93622284,128.4646914,9.312892974,147.7754343,2.482987328,0.168702899
-0.072407032,0.096964046,3.297858095,13.95066432,-0.017418831,0.396981331,1.555574403,3.349241059,1446.7223,0.220698909,20.34100245,19.43198902,329.1203772,1.862626028,10.42939444,2.430328609,10.82312952,47.00163063,6.369018955,5.813553543,9.237163947,-3.25196445,5.804489839,79.90176285,22.86667577,134.6230257,11.4860581,147.6209937,3.313926383,4.205975316
-0.071579364,0.117812875,3.160851199,13.57396092,-0.012562934,0.40576198,1.478383241,3.402417678,1209.356938,0.203726438,26.97427887,25.79814715,295.2167524,1.927680384,10.88281131,2.879657589,11.13155013,53.59421393,9.573335326,6.375262533,10.71557263,-3.092641081,5.951649307,83.86076097,18.78378559,138.3420341,14.18291144,158.3623069,4.509307632,2.398438968
-0.122902479,0.045776155,3.026120439,13.23198341,-0.018733563,0.420637642,1.400694504,3.21203416,1250.468579,0.181505105,8.401619094,27.81370135,266.2629146,1.934443139,10.9178485,3.162166585,13.53963402,54.80783383,8.912920794,7.478342774,10.04265222,-2.58348132,6.065371898,86.28588947,23.947957,140.7740769,15.08122877,169.8447108,4.813511488,1.45169577
,,,,,,,,,,,,,1.939103652,10.5394874,0.929874008,11.63260553,53.86625039,7.503738699,6.667921018,8.601117735,-1.775601597,6.067815176,86.25326189,22.43496317,138.4794108,16.30459969,173.1096366,4.979663638,3.035570134
-0.174699963,-0.217591703,2.982393789,12.93857862,-0.009265524,0.453321542,1.287991128,2.21724273,668.4656904,0.189120966,-5.450360408,41.03144419,206.7632348,1.874646685,10.0098924,2.445860694,11.20348633,51.88145169,7.599839393,6.236003359,10.51743821,-2.81325823,6.039351931,85.95580232,17.81121065,132.7473021,15.7948286,168.0797347,5.013400954,0.807002478
-0.158386953,0.024141328,3.094627243,13.2236625,-0.003162727,0.454679782,1.389270914,2.267504515,1242.65689,0.186981235,-11.92455859,54.83636423,212.8639527,1.832024659,10.03129916,0.958859012,9.639364953,50.65690232,6.958123025,6.181833793,10.79510177,-2.232869261,5.77085061,80.7187725,16.5922779,128.6269739,14.90973559,168.4874429,4.693130676,4.299728843
-0.025169298,0.119817897,3.279686204,14.34426394,-0.013715985,0.443616957,1.524302335,2.529677261,771.8356353,0.232036577,-0.896638501,48.23127513,253.7714159,1.826856808,9.924568376,1.488556851,9.193653611,51.50148498,8.637055822,6.372425537,9.798919741,-1.996346084,5.734564489,80.11778425,16.00303027,122.2016331,15.64225816,174.3942421,4.735657774,3.265406017
-0.021166882,0.21641373,3.376362773,14.93461669,-0.004124712,0.402557656,1.642871014,2.734652156,760.6288938,0.229129644,43.3691026,51.04283477,250.8730403,1.843363872,10.34745481,1.248092414,8.485812854,52.92130079,8.377137973,7.394715709,10.1199764,-2.335424252,5.796854531,81.6727835,18.51624257,128.9080214,17.28702817,202.7789371,5.208209982,3.713677145
0.02593557,0.451726836,3.476685724,15.26374136,-0.005741951,0.412051001,1.609555433,2.732787489,727.1068567,0.234182737,50.17660397,60.8373538,243.9039624,1.847769895,10.15163473,1.574841829,12.45109893,50.297555,6.601542068,6.894970821,8.864513547,-1.374951122,5.658333575,78.72464671,18.48783018,129.1005791,16.07625191,207.4627445,4.86964346,3.380744329
0.100627155,0.366743043,3.800273449,16.67387136,-0.004498036,0.410466896,1.733745193,2.978795176,808.54237,0.251268114,70.73999045,60.99914547,238.5241954,1.852393861,9.92155033,1.369322134,10.45023697,47.85504169,7.856609425,7.218699094,9.90712575,-3.849513603,5.863117995,82.7186747,20.21365645,136.5695979,15.71058405,218.5885189,4.751667662,7.537673653
0.040018467,0.406577989,3.750687285,16.7456864,-0.01054915,0.399164702,1.675415678,2.920135693,1257.31033,0.23232317,32.14856746,53.03777122,254.0284746,1.908401646,10.35918072,0.906560837,9.902080522,52.60191572,8.967952626,5.99317505,10.15119314,-1.965120236,6.00154526,84.8256936,20.68629645,133.8856189,16.75320162,202.7817106,5.169720172,2.83682989
0.086159884,0.525298521,3.948354339,17.2530462,-0.01005434,0.40956882,1.795870265,3.052476316,1142.725073,0.254155767,48.12823338,57.59301132,253.8077167,1.909776521,10.23818797,1.664053555,10.96357449,53.00943093,7.879530337,7.140693452,9.34432725,-1.641323254,5.950805368,83.83159786,24.77453378,134.8947924,16.39338331,190.8143245,4.978806323,2.778721042
0.06538043,0.645158777,3.902437535,17.12687906,-0.012989183,0.421543613,1.780700908,2.968481357,870.6977351,0.262045646,67.26111722,45.28186278,285.8342802,1.914320185,10.23003728,0.546836129,12.50884717,53.57353242,7.694846261,6.476974762,10.82813148,-1.643019397,6.070212445,86.52928277,17.79607994,133.0790943,16.45305284,166.8814026,5.127416228,-0.252167174
0.064281983,0.555470079,3.765808209,16.64529375,-0.016069344,0.419481097,1.725776848,2.913589626,991.7590499,0.239436151,74.8344388,47.36559724,273.3339052,1.935323466,10.4017375,-0.004093951,10.26015853,53.16907999,8.77443982,6.993704449,9.462259053,-2.536859116,6.065007823,86.55482238,14.13556344,135.5354937,14.20285905,164.7073626,4.619702467,2.824603752
0.014915353,0.617591961,3.797860651,16.48020135,-0.023508633,0.414364088,1.684829977,2.991810376,737.5377673,0.260286099,68.17367846,56.74927999,268.7940554,1.948915073,10.94816952,3.271574986,12.61582553,54.53376471,6.990403564,7.210203893,9.552174165,-1.87626607,6.119379953,87.54920328,18.40781283,140.5334644,16.79815246,158.3812204,5.281079772,0.663842738
0.092291149,0.451753576,3.747291469,16.3906287,-0.016943106,0.424770043,1.688216854,2.877552608,1358.883635,0.244299604,37.9185556,53.06968451,263.6777619,1.996664434,10.64652406,2.651621861,13.86647734,57.70491273,8.595946366,7.455100545,8.889914928,-2.644177363,5.929695946,84.36892402,17.07485901,138.0343585,15.67405406,168.582433,4.772065318,2.434479662
0.081693463,0.330387381,3.807857543,16.55426407,-0.013261394,0.424087544,1.745530284,2.863640665,724.2853768,0.258202288,64.83878273,50.13043508,255.243491,1.987330337,10.8364381,2.444922962,11.98898345,58.78699657,9.072879896,6.805261373,9.121586453,-1.689928847,6.012119269,85.4730323,17.56993003,138.1430618,15.94512396,173.3418928,4.963918082,3.180370789
0.027546747,0.512480827,3.786146035,16.20942455,-0.01198355,0.418665745,1.748522916,3.015403391,1369.198994,0.242058415,66.23267989,34.22771239,289.2780476,1.946079298,10.46470624,2.188338974,12.8398678,55.84612834,8.122237945,6.217314343,9.153866347,-1.805355044,6.165606885,87.8190108,22.5356664,140.2837797,16.34484358,162.8620024,5.079443839,1.742432455
-0.02596678,0.51031026,3.648233079,15.30145518,-0.012691761,0.404085858,1.669850044,2.914761183,1076.147265,0.239180625,51.40379141,45.86218234,270.0828197,1.89168364,10.39354347,2.065088793,11.04759056,51.78356769,9.058832757,6.780347392,11.15758459,-3.326641322,5.840125723,82.27305466,17.42524274,131.8478318,16.32397786,166.9434794,5.085821442,3.838926947
0.031108175,0.4383865,3.636347322,15.56835383,-0.008440659,0.395393325,1.671731401,2.984045549,1213.998129,0.239475907,52.92564975,31.75503229,321.8070738,1.915522431,10.37966479,1.13904136,11.48078516,51.48316407,8.36426354,7.157517296,9.786895596,-2.13029206,5.768625869,81.23018577,15.1468668,135.0399673,14.65650748,180.304458,4.629775981,4.700331278
0.063069836,0.509662167,3.798074858,16.7888313,-0.005311247,0.400213436,1.814607522,2.985753058,1314.095968,0.252450876,64.41212818,28.7306522,330.7366275,1.917607967,10.26289352,1.762266203,10.58707856,53.29265715,7.635777048,6.690727116,9.923348788,-2.223666698,5.858434463,82.60245995,14.87667992,133.2289513,14.74991721,172.3901276,4.739685115,3.076930105
0.050480201,0.484047245,3.876260401,17.15779408,-0.006174666,0.414980784,1.85052629,2.988405086,839.6797962,0.263198737,78.40018266,29.63539614,324.3925632,1.892200396,10.20856286,0.255025692,9.982687908,52.24176982,9.023238249,7.860128721,9.35887096,-2.129574052,5.887225949,83.06696725,20.53453366,135.681293,15.2265262,164.9828681,4.665279235,1.632843989
0.078172496,0.500420415,3.781852774,16.76346195,-0.005836245,0.408035992,1.766278201,3.025788223,849.8724776,0.248467846,65.466707,38.38109594,302.602469,1.922461405,10.51884357,3.241545151,10.73183484,51.53145658,7.59634735,7.773342292,8.738968824,-3.22842462,5.914259939,83.06657699,20.77761067,142.1522867,16.00661599,166.192698,4.959129954,3.26236288
0.040512871,0.372971034,3.644714705,16.17584994,-0.007485664,0.42024447,1.675277717,2.92023703,1040.794917,0.23389283,56.04852047,35.24962483,316.4796205,1.896854876,10.30611804,0.461776175,12.15895944,52.07848775,7.153892681,5.710647768,7.867494795,-3.120775895,6.130190189,86.76101754,22.98614556,145.9416769,14.67745536,158.0481878,4.597823238,1.714154164
0.073386247,0.53234461,3.740340016,16.49731407,-0.002388923,0.394030606,1.703317551,2.96258104,684.0490628,0.251895727,59.67952495,27.92182293,347.0598716,1.915993288,10.72674783,0.850645224,11.71536034,54.52986676,8.388726539,7.174140922,9.955960617,-3.352470607,5.984182846,84.99135967,18.32540227,143.3678136,16.8572989,175.8274623,5.269017158,4.683915121
0.033898679,0.436939483,3.788164641,16.84867917,-0.011252049,0.397906901,1.816097917,3.192787194,1021.899866,0.268848427,66.58449569,47.11555901,329.8798946,1.86675122,10.43737771,2.343871493,12.19388252,53.82424051,8.433536784,6.195346217,10.59804421,-3.044916603,5.917354658,83.58960987,17.60748951,130.9716809,16.40817387,169.6242034,5.073935007,3.176428746
0.136006439,0.462769587,3.824729526,16.96786416,-0.008763854,0.393507315,1.812593318,3.096019877,1172.810661,0.267966546,88.95309818,39.03808936,309.2268898,,,,,,,,,,,,,,,,,
0.060934051,0.546875809,3.746096457,16.30387343,-0.011556527,0.433111847,1.691840651,2.871624612,804.3674317,0.251709194,45.71760835,41.4982404,279.9408361,1.944918295,10.77819361,1.569262115,10.57965316,53.15601354,8.883238356,6.885856568,10.85956508,-3.319830598,6.010662977,85.33665123,19.0241347,140.5139056,15.38248659,174.1151114,4.924758657,4.999265064
0.087404227,0.562353444,3.674604351,16.2710242,-0.00604422,0.447411753,1.656358345,2.841544464,1046.404725,0.239044038,38.6965096,27.11843594,324.6452022,1.908534669,10.58880885,1.634048066,11.33271797,54.25658315,7.878176551,6.094616878,10.58846302,-1.517056781,6.120353896,87.21781999,18.57958709,141.6404345,15.35734271,178.1869985,4.87338243,3.432349317
0.087803542,0.58607107,3.832939168,16.88527776,-0.017376384,0.41968643,1.756699174,3.040225699,1623.123424,0.260946314,37.75154878,20.12096855,371.790511,1.880385078,10.38173043,2.081330984,10.9265277,51.82382033,8.516375217,7.415971566,9.805116113,-3.056100416,5.84374472,82.61810615,17.6740366,133.7804616,15.01360647,172.5356256,4.609571081,2.294880419
0.100035663,0.857404153,3.914855382,17.51908874,-0.012705628,0.409864024,1.884266386,3.291524329,1262.882982,0.276642949,87.37188802,14.04212972,399.706596,1.891078598,10.04961653,-0.398513507,10.4627355,50.68802083,7.884900511,7.578995797,7.274801755,-3.004255207,5.777248495,81.04689069,16.99386762,128.1879635,14.59551779,167.687937,4.478859673,2.650802266
0.120767064,0.608598816,3.914732945,17.31784888,-0.017708934,0.418999098,1.80869729,3.305017857,626.7997923,0.291123042,86.49712025,31.20383181,332.4168503,1.9142196,10.55763,1.326904649,12.45114165,52.28523119,8.681454177,7.049485093,9.511800346,-1.904503387,6.065046615,86.20955527,18.72615534,136.1543692,15.20074903,176.5841226,4.697264915,2.073134753
0.1058904,0.724708676,3.91596376,17.32593715,-0.00701087,0.398635426,1.843769991,3.288917005,1098.563167,0.274408664,50.11425812,35.86917865,309.391378,1.875970072,10.41702859,0.897559691,12.38946723,46.69631736,9.110440992,6.607123686,9.851150371,-2.514538575,5.95099638,84.24980078,20.29483829,129.8123242,15.72426604,192.4600504,4.887638225,5.77343804
0.067221558,0.246384005,3.638545126,16.22202587,-0.003746479,0.396946976,1.745724064,3.020167603,829.2171239,0.253431216,61.0207818,42.2186693,278.6318779,1.858837822,10.06946328,0.022904217,10.67269017,51.44672344,8.544786164,6.089080232,10.24861232,-2.716178094,5.872718435,82.82388648,17.84520422,130.5478666,16.60418635,203.2976027,5.092620161,5.951229991
-0.040330015,0.425171437,3.631087595,16.01500763,-0.009790475,0.409693893,1.727825756,3.101270441,1056.880438,0.262556999,63.49630802,39.70059091,279.8593827,1.897805413,10.52240423,0.859366792,10.47656384,49.90500494,8.548403848,7.016968628,9.596445467,-1.98175391,5.904701699,83.26881055,16.24337705,128.4358467,15.81029554,198.3155916,5.059977106,4.732239866
-0.021008089,0.302357712,3.464528777,14.87455479,-0.017929119,0.419889241,1.627031643,2.96325396,639.5421388,0.245992022,40.41343692,44.35622497,258.1837857,1.91887282,10.63615009,1.940211544,9.195845265,50.084298,8.956511666,6.8302198,8.656676201,-2.271040385,5.674850926,79.65646414,11.29427321,123.4469515,16.04030763,175.3068788,5.087784078,4.094224623
-0.056804166,0.315960606,3.372907531,14.93282355,-0.01482791,0.405464789,1.560606983,2.840758553,588.196615,0.237372181,52.77418692,48.79614394,243.1695814,1.890332601,10.0967916,0.243184167,9.573801462,48.26510917,8.536038351,5.833758568,9.951775508,-2.255776644,5.807544166,81.63953826,17.23059219,130.4884444,18.83999172,154.257322,5.744838347,0.249742271
0.075740832,0.393900311,3.666722047,16.16740407,-0.012686008,0.403725169,1.602472252,2.938819144,874.4285684,0.253575577,41.95934561,48.7142242,268.8262918,1.76047701,9.645277716,-0.098780512,10.30277211,46.7638856,6.484057281,5.667172432,9.158960241,-1.615963408,5.4827123,75.98318431,9.695660346,120.996991,18.88185164,164.3167699,5.711595163,4.260478185
0.077637657,0.641889681,3.811720067,17.31807744,-0.011688861,0.402515737,1.712951182,2.965883241,630.4955932,0.275382369,55.17772405,49.49675456,282.0742077,1.713664217,9.551652357,0.484989288,9.736996467,43.70892807,5.633840066,6.404784242,7.812163676,-2.171227029,5.423105252,73.60488589,19.66083659,125.52602,16.34670472,166.4772029,4.786530848,3.794845019
0.116235884,0.636318478,3.898680654,17.83015714,-0.00273395,0.418409223,1.740988797,3.027981217,417.2250527,0.29200249,89.14927975,49.76090374,272.4054776,1.739456522,9.494585256,0.254744064,9.288277345,44.38712528,7.347217758,6.214107734,7.852408961,-2.621838438,5.561816399,75.74114761,21.44583254,123.545298,17.7443165,171.8405412,5.243768387,4.2283889
0.153991151,0.637170189,3.915837998,17.7255125,-0.004966143,0.432810309,1.783014568,3.076017818,917.7959406,0.277961663,62.82867407,53.97818105,275.9687687,1.769000438,10.11632143,0.536784974,9.842992174,49.33122618,7.510093607,6.380281731,8.486846953,-3.280311381,5.580850643,77.02035275,19.99050415,121.776083,14.82490873,164.7568917,4.48189455,1.411956171
0.037380423,0.543057351,3.703300453,16.62775613,-0.008444499,0.42096171,1.649512274,2.885244614,369.058887,0.264364116,70.40206294,47.16532971,261.3283033,1.754385336,9.690801519,1.24723863,11.4576535,48.86057565,9.300830225,6.112603689,10.62605992,-2.162913529,5.797761568,80.65997998,21.23967789,122.1649576,13.33614332,161.8290335,4.223561879,3.006641745
-0.102263219,0.105497396,3.346548511,14.46333237,-0.00535241,0.376585843,1.385512375,2.483756106,158.3666858,0.228662247,47.20588268,46.4463109,212.7437959,1.751599813,9.556984415,0.728459499,10.40260556,44.35676974,6.146768219,5.236854701,8.58561589,-2.863265062,5.855107046,81.2140724,18.98036638,125.4209838,13.55695107,154.9317388,4.235584118,2.451557328
-0.1159919,0.259167575,3.06647634,13.2413464,-0.013612385,0.388375558,1.358256035,3.078469935,631.2420361,0.24120708,54.48732825,52.17146261,223.8192774,1.781649459,9.921594804,1.114297099,11.64639189,49.09416789,7.725602675,6.527767004,10.2176452,-3.484260349,5.80869707,81.16584405,20.19766957,126.4887907,14.75992876,146.9231565,4.512122374,0.876728098
-0.148489047,-0.084106338,2.96478898,12.44474179,-0.009517884,0.379152383,1.350697362,2.989952086,81.25149569,0.248943693,49.06606764,40.15364203,278.9124207,1.829380885,10.09921447,0.577700759,9.74301582,50.03709865,7.537645515,6.099263228,8.215209033,-2.862334878,5.815220496,81.36328813,15.76462985,122.8017322,15.72734506,151.9630446,4.831554283,1.041692925
